date,station_id,station_name,longitude,latitude,rainfall_value
2024-09-24,S113,Marine Parade Road,103.9104,1.30648,0.0
2024-09-24,S44,Nanyang Avenue,103.68166,1.34583,5.6
2024-09-24,S119,Nicoll Highway,103.8666,1.30105,1.6
2024-09-24,S121,Old Choa Chu Kang Road,103.72244,1.37288,0.4
2024-09-24,S35,Old Toh Tuck Road,103.7556,1.3329,0.0
2024-09-24,S203,Pasir Panjang,103.7702,1.29164,8.241
2024-09-24,S94,Pasir Ris Street 51,103.9528,1.3662,0.0
2024-09-24,S78,Poole Road,103.89067,1.30703,0.0
2024-09-24,S81,Punggol Central,103.9092,1.4029,0.0
2024-09-24,S111,Scotts Road,103.8365,1.31055,0.0
2024-09-24,S900,Seletar Aerospace View,103.86922,1.41284,0.0
2024-09-24,S60,Sentosa,103.8279,1.25,1.4
2024-09-24,S84,Simei Avenue,103.9444,1.3437,0.0
2024-09-24,S79,Somerset Road,103.8372,1.3004,0.0
2024-09-24,S214,Tanjong Rhu,103.88289,1.29911,0.0
2024-09-24,S88,Toa Payoh North,103.8482,1.3427,0.0
2024-09-24,S123,Towner Road,103.8577,1.3214,0.0
2024-09-24,S89,Tuas Road,103.66162,1.31985,0.4
2024-09-24,S115,Tuas South Avenue 3,103.61843,1.29377,3.6
2024-09-24,S24,Upper Changi Road North,103.9826,1.3678,0.0
2024-09-24,S69,Upper Peirce Reservoir Park,103.805,1.37,0.2
2024-09-24,S08,Upper Thomson Road,103.8271,1.3701,0.0
2024-09-24,S116,West Coast Highway,103.754,1.281,8.39999
2024-09-24,S230,West Coast Road,103.76444,1.30167,4.8
2024-09-24,S104,Woodlands Avenue 9,103.78538,1.44387,2.0
2024-09-24,S210,Woodlands Centre,103.76904,1.44003,1.608
2024-09-24,S227,Woodlands Drive 62,103.80389,1.43944,2.02
2024-09-24,S219,Yio Chu Kang Road,103.87643,1.37999,0.0
2024-09-24,S209,Yishun Ring Road,103.84472,1.42111,1.616
2024-09-25,S224,Airport Boulevard,103.98409,1.34392,0.0
2024-09-25,S77,Alexandra Road,103.8125,1.2937,0.8
2024-09-25,S216,Ang Mo Kio Avenue 10,103.85335,1.36019,5.508
2024-09-25,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,0.2
2024-09-25,S117,Banyan Road,103.679,1.256,0.8
2024-09-25,S207,Bedok Road,103.95836,1.32485,1.407
2024-09-25,S217,Bishan Street 13,103.85526,1.35041,2.955
2024-09-25,S218,Bukit Batok Street 34,103.75065,1.36491,9.79201
2024-09-25,S64,Bukit Panjang Road,103.7603,1.3824,3.6
2024-09-25,S90,Bukit Timah Road,103.8191,1.3191,0.8
2024-09-25,S208,Changi East Close,104.00317,1.3136,0.0
2024-09-25,S114,Choa Chu Kang Avenue 4,103.73,1.38,2.6
2024-09-25,S201,Clementi Park,103.76714,1.32311,0.2
2024-09-25,S50,Clementi Road,103.7768,1.3337,0.2
2024-09-25,S220,Compassvale Lane,103.89797,1.38666,0.0
2024-09-25,S213,Coronation Walk,103.8097,1.32427,0.2
2024-09-25,S107,East Coast Parkway,103.9625,1.3135,2.4
2024-09-25,S215,Geylang East Central,103.88899,1.32785,0.0
2024-09-25,S222,Henderson Road,103.82364,1.28987,0.402
2024-09-25,S221,Hougang Avenue 1,103.89088,1.35691,0.0
2024-09-25,S33,Jurong Pier Road,103.71,1.3081,4.6
2024-09-25,S229,Jurong West Street 42,103.72195,1.35167,5.684
2024-09-25,S228,Jurong West Street 73,103.70073,1.34703,0.0
2024-09-25,S71,Kent Ridge Road,103.7815,1.2923,8.39999
2024-09-25,S43,Kim Chuan Road,103.8878,1.3399,0.0
2024-09-25,S211,Kranji Road,103.75711,1.42918,1.421
2024-09-25,S66,Kranji Way,103.7363,1.4387,1.4
2024-09-25,S112,Lim Chu Kang Road,103.70131,1.43854,3.4
2024-09-25,S07,Lornie Road,103.8334,1.3415,1.4
2024-09-25,S226,Malan Road,103.80389,1.27472,8.8
2024-09-25,S40,Mandai Lake Road,103.78962,1.4044,0.2
2024-09-25,S223,Margaret Drive,103.80264,1.29984,3.045
2024-09-25,S108,Marina Gardens Drive,103.8703,1.2799,0.0
2024-09-25,S113,Marine Parade Road,103.9104,1.30648,0.0
2024-09-25,S44,Nanyang Avenue,103.68166,1.34583,0.2
2024-09-25,S119,Nicoll Highway,103.8666,1.30105,0.0
2024-09-25,S121,Old Choa Chu Kang Road,103.72244,1.37288,0.8
2024-09-25,S35,Old Toh Tuck Road,103.7556,1.3329,4.0
2024-09-25,S203,Pasir Panjang,103.7702,1.29164,6.432
2024-09-25,S94,Pasir Ris Street 51,103.9528,1.3662,0.0
2024-09-25,S78,Poole Road,103.89067,1.30703,0.0
2024-09-25,S81,Punggol Central,103.9092,1.4029,0.0
2024-09-25,S111,Scotts Road,103.8365,1.31055,0.0
2024-09-25,S900,Seletar Aerospace View,103.86922,1.41284,3.2
2024-09-25,S60,Sentosa,103.8279,1.25,0.2
2024-09-25,S84,Simei Avenue,103.9444,1.3437,5.6
2024-09-25,S79,Somerset Road,103.8372,1.3004,0.2
2024-09-25,S214,Tanjong Rhu,103.88289,1.29911,0.197
2024-09-25,S88,Toa Payoh North,103.8482,1.3427,1.8
2024-09-25,S123,Towner Road,103.8577,1.3214,0.6
2024-09-25,S89,Tuas Road,103.66162,1.31985,0.2
2024-09-25,S115,Tuas South Avenue 3,103.61843,1.29377,2.2
2024-09-25,S24,Upper Changi Road North,103.9826,1.3678,0.2
2024-09-25,S69,Upper Peirce Reservoir Park,103.805,1.37,0.2
2024-09-25,S08,Upper Thomson Road,103.8271,1.3701,0.2
2024-09-25,S116,West Coast Highway,103.754,1.281,1.0
2024-09-25,S230,West Coast Road,103.76444,1.30167,9.39999
2024-09-25,S104,Woodlands Avenue 9,103.78538,1.44387,0.4
2024-09-25,S210,Woodlands Centre,103.76904,1.44003,0.402
2024-09-25,S227,Woodlands Drive 62,103.80389,1.43944,0.202
2024-09-25,S219,Yio Chu Kang Road,103.87643,1.37999,5.829
2024-09-25,S209,Yishun Ring Road,103.84472,1.42111,0.202
2024-09-26,S224,Airport Boulevard,103.98409,1.34392,4.02
2024-09-26,S77,Alexandra Road,103.8125,1.2937,0.6
2024-09-26,S216,Ang Mo Kio Avenue 10,103.85335,1.36019,0.816
2024-09-26,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,1.4
2024-09-26,S117,Banyan Road,103.679,1.256,0.4
2024-09-26,S207,Bedok Road,103.95836,1.32485,1.005
2024-09-26,S217,Bishan Street 13,103.85526,1.35041,0.788
2024-09-26,S218,Bukit Batok Street 34,103.75065,1.36491,0.204
2024-09-26,S64,Bukit Panjang Road,103.7603,1.3824,0.2
2024-09-26,S90,Bukit Timah Road,103.8191,1.3191,0.2
2024-09-26,S208,Changi East Close,104.00317,1.3136,1.02
2024-09-26,S114,Choa Chu Kang Avenue 4,103.73,1.38,0.2
2024-09-26,S201,Clementi Park,103.76714,1.32311,1.0
2024-09-26,S50,Clementi Road,103.7768,1.3337,0.8
2024-09-26,S220,Compassvale Lane,103.89797,1.38666,0.203
2024-09-26,S213,Coronation Walk,103.8097,1.32427,0.2
2024-09-26,S107,East Coast Parkway,103.9625,1.3135,0.6
2024-09-26,S215,Geylang East Central,103.88899,1.32785,0.203
2024-09-26,S222,Henderson Road,103.82364,1.28987,0.0
2024-09-26,S221,Hougang Avenue 1,103.89088,1.35691,0.396
2024-09-26,S33,Jurong Pier Road,103.71,1.3081,0.0
2024-09-26,S229,Jurong West Street 42,103.72195,1.35167,0.0
2024-09-26,S228,Jurong West Street 73,103.70073,1.34703,0.198
2024-09-26,S71,Kent Ridge Road,103.7815,1.2923,0.2
2024-09-26,S43,Kim Chuan Road,103.8878,1.3399,0.2
2024-09-26,S211,Kranji Road,103.75711,1.42918,0.203
2024-09-26,S66,Kranji Way,103.7363,1.4387,0.2
2024-09-26,S112,Lim Chu Kang Road,103.70131,1.43854,0.2
2024-09-26,S07,Lornie Road,103.8334,1.3415,0.4
2024-09-26,S226,Malan Road,103.80389,1.27472,0.4
2024-09-26,S40,Mandai Lake Road,103.78962,1.4044,0.0
2024-09-26,S223,Margaret Drive,103.80264,1.29984,0.406
2024-09-26,S108,Marina Gardens Drive,103.8703,1.2799,0.0
2024-09-26,S113,Marine Parade Road,103.9104,1.30648,0.4
2024-09-26,S44,Nanyang Avenue,103.68166,1.34583,0.2
2024-09-26,S119,Nicoll Highway,103.8666,1.30105,0.2
2024-09-26,S121,Old Choa Chu Kang Road,103.72244,1.37288,0.2
2024-09-26,S35,Old Toh Tuck Road,103.7556,1.3329,0.2
2024-09-26,S203,Pasir Panjang,103.7702,1.29164,0.402
2024-09-26,S94,Pasir Ris Street 51,103.9528,1.3662,0.2
2024-09-26,S78,Poole Road,103.89067,1.30703,0.4
2024-09-26,S81,Punggol Central,103.9092,1.4029,0.4
2024-09-26,S111,Scotts Road,103.8365,1.31055,0.2
2024-09-26,S900,Seletar Aerospace View,103.86922,1.41284,0.4
2024-09-26,S60,Sentosa,103.8279,1.25,0.2
2024-09-26,S84,Simei Avenue,103.9444,1.3437,0.4
2024-09-26,S79,Somerset Road,103.8372,1.3004,0.2
2024-09-26,S214,Tanjong Rhu,103.88289,1.29911,0.394
2024-09-26,S88,Toa Payoh North,103.8482,1.3427,0.2
2024-09-26,S123,Towner Road,103.8577,1.3214,0.0
2024-09-26,S89,Tuas Road,103.66162,1.31985,4.8
2024-09-26,S115,Tuas South Avenue 3,103.61843,1.29377,1.4
2024-09-26,S24,Upper Changi Road North,103.9826,1.3678,0.6
2024-09-26,S69,Upper Peirce Reservoir Park,103.805,1.37,0.2
2024-09-26,S08,Upper Thomson Road,103.8271,1.3701,0.8
2024-09-26,S116,West Coast Highway,103.754,1.281,0.4
2024-09-26,S230,West Coast Road,103.76444,1.30167,0.2
2024-09-26,S104,Woodlands Avenue 9,103.78538,1.44387,0.0
2024-09-26,S210,Woodlands Centre,103.76904,1.44003,0.0
2024-09-26,S227,Woodlands Drive 62,103.80389,1.43944,0.0
2024-09-26,S219,Yio Chu Kang Road,103.87643,1.37999,0.804
2024-09-26,S209,Yishun Ring Road,103.84472,1.42111,0.202
2024-09-27,S224,Airport Boulevard,103.98409,1.34392,0.0
2024-09-27,S77,Alexandra Road,103.8125,1.2937,0.0
2024-09-27,S216,Ang Mo Kio Avenue 10,103.85335,1.36019,0.0
2024-09-27,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,0.0
2024-09-27,S117,Banyan Road,103.679,1.256,0.0
2024-09-27,S207,Bedok Road,103.95836,1.32485,0.0
2024-09-27,S217,Bishan Street 13,103.85526,1.35041,0.0
2024-09-27,S218,Bukit Batok Street 34,103.75065,1.36491,0.0
2024-09-27,S64,Bukit Panjang Road,103.7603,1.3824,0.0
2024-09-27,S90,Bukit Timah Road,103.8191,1.3191,0.0
2024-09-27,S208,Changi East Close,104.00317,1.3136,0.0
2024-09-27,S114,Choa Chu Kang Avenue 4,103.73,1.38,0.0
2024-09-27,S201,Clementi Park,103.76714,1.32311,0.0
2024-09-27,S50,Clementi Road,103.7768,1.3337,0.0
2024-09-27,S220,Compassvale Lane,103.89797,1.38666,0.0
2024-09-27,S213,Coronation Walk,103.8097,1.32427,0.0
2024-09-27,S107,East Coast Parkway,103.9625,1.3135,0.0
2024-09-27,S215,Geylang East Central,103.88899,1.32785,0.0
2024-09-27,S222,Henderson Road,103.82364,1.28987,0.0
2024-09-27,S221,Hougang Avenue 1,103.89088,1.35691,0.0
2024-09-27,S33,Jurong Pier Road,103.71,1.3081,0.0
2024-09-27,S229,Jurong West Street 42,103.72195,1.35167,0.0
2024-09-27,S228,Jurong West Street 73,103.70073,1.34703,0.0
2024-09-27,S71,Kent Ridge Road,103.7815,1.2923,0.0
2024-09-27,S43,Kim Chuan Road,103.8878,1.3399,0.0
2024-09-27,S211,Kranji Road,103.75711,1.42918,0.0
2024-09-27,S66,Kranji Way,103.7363,1.4387,0.0
2024-09-27,S112,Lim Chu Kang Road,103.70131,1.43854,0.0
2024-09-27,S07,Lornie Road,103.8334,1.3415,0.0
2024-09-27,S226,Malan Road,103.80389,1.27472,0.0
2024-09-27,S40,Mandai Lake Road,103.78962,1.4044,0.0
2024-09-27,S223,Margaret Drive,103.80264,1.29984,0.0
2024-09-27,S108,Marina Gardens Drive,103.8703,1.2799,0.0
2024-09-27,S113,Marine Parade Road,103.9104,1.30648,0.0
2024-09-27,S44,Nanyang Avenue,103.68166,1.34583,0.0
2024-09-27,S119,Nicoll Highway,103.8666,1.30105,0.0
2024-09-27,S121,Old Choa Chu Kang Road,103.72244,1.37288,0.0
2024-09-27,S35,Old Toh Tuck Road,103.7556,1.3329,0.0
2024-09-27,S203,Pasir Panjang,103.7702,1.29164,0.0
2024-09-27,S94,Pasir Ris Street 51,103.9528,1.3662,0.0
2024-09-27,S78,Poole Road,103.89067,1.30703,0.0
2024-09-27,S81,Punggol Central,103.9092,1.4029,0.0
2024-09-27,S111,Scotts Road,103.8365,1.31055,0.0
2024-09-27,S900,Seletar Aerospace View,103.86922,1.41284,0.0
2024-09-27,S60,Sentosa,103.8279,1.25,0.0
2024-09-27,S84,Simei Avenue,103.9444,1.3437,0.0
2024-09-27,S79,Somerset Road,103.8372,1.3004,0.0
2024-09-27,S214,Tanjong Rhu,103.88289,1.29911,0.0
2024-09-27,S88,Toa Payoh North,103.8482,1.3427,0.0
2024-09-27,S123,Towner Road,103.8577,1.3214,0.0
2024-09-27,S89,Tuas Road,103.66162,1.31985,0.0
2024-09-27,S115,Tuas South Avenue 3,103.61843,1.29377,0.0
2024-09-27,S24,Upper Changi Road North,103.9826,1.3678,0.0
2024-09-27,S69,Upper Peirce Reservoir Park,103.805,1.37,0.0
2024-09-27,S08,Upper Thomson Road,103.8271,1.3701,0.0
2024-09-27,S116,West Coast Highway,103.754,1.281,0.0
2024-09-27,S230,West Coast Road,103.76444,1.30167,0.0
2024-09-27,S104,Woodlands Avenue 9,103.78538,1.44387,0.0
2024-09-27,S210,Woodlands Centre,103.76904,1.44003,0.0
2024-09-27,S227,Woodlands Drive 62,103.80389,1.43944,0.0
2024-09-27,S219,Yio Chu Kang Road,103.87643,1.37999,0.0
2024-09-27,S209,Yishun Ring Road,103.84472,1.42111,0.0
2024-09-28,S224,Airport Boulevard,103.98409,1.34392,0.0
2024-09-28,S77,Alexandra Road,103.8125,1.2937,0.0
2024-09-28,S216,Ang Mo Kio Avenue 10,103.85335,1.36019,0.0
2024-09-28,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,0.0
2024-09-28,S117,Banyan Road,103.679,1.256,0.0
2024-09-28,S207,Bedok Road,103.95836,1.32485,0.0
2024-09-28,S217,Bishan Street 13,103.85526,1.35041,0.0
2024-09-28,S218,Bukit Batok Street 34,103.75065,1.36491,0.0
2024-09-28,S64,Bukit Panjang Road,103.7603,1.3824,0.0
2024-09-28,S90,Bukit Timah Road,103.8191,1.3191,0.0
2024-09-28,S208,Changi East Close,104.00317,1.3136,0.0
2024-09-28,S114,Choa Chu Kang Avenue 4,103.73,1.38,0.0
2024-09-28,S201,Clementi Park,103.76714,1.32311,0.0
2024-09-28,S50,Clementi Road,103.7768,1.3337,0.0
2024-09-28,S220,Compassvale Lane,103.89797,1.38666,0.0
2024-09-28,S213,Coronation Walk,103.8097,1.32427,0.0
2024-09-28,S107,East Coast Parkway,103.9625,1.3135,0.0
2024-09-28,S215,Geylang East Central,103.88899,1.32785,0.0
2024-09-28,S222,Henderson Road,103.82364,1.28987,0.0
2024-09-28,S221,Hougang Avenue 1,103.89088,1.35691,0.0
2024-09-28,S33,Jurong Pier Road,103.71,1.3081,0.0
2024-09-28,S229,Jurong West Street 42,103.72195,1.35167,0.0
2024-09-28,S228,Jurong West Street 73,103.70073,1.34703,0.0
2024-09-28,S71,Kent Ridge Road,103.7815,1.2923,0.0
2024-09-28,S43,Kim Chuan Road,103.8878,1.3399,0.0
2024-09-28,S211,Kranji Road,103.75711,1.42918,0.0
2024-09-28,S66,Kranji Way,103.7363,1.4387,0.0
2024-09-28,S112,Lim Chu Kang Road,103.70131,1.43854,0.0
2024-09-28,S07,Lornie Road,103.8334,1.3415,0.0
2024-09-28,S226,Malan Road,103.80389,1.27472,0.0
2024-09-28,S40,Mandai Lake Road,103.78962,1.4044,0.0
2024-09-28,S223,Margaret Drive,103.80264,1.29984,0.0
2024-09-28,S108,Marina Gardens Drive,103.8703,1.2799,0.0
2024-09-28,S113,Marine Parade Road,103.9104,1.30648,0.0
2024-09-28,S44,Nanyang Avenue,103.68166,1.34583,0.0
2024-09-28,S119,Nicoll Highway,103.8666,1.30105,0.0
2024-09-28,S121,Old Choa Chu Kang Road,103.72244,1.37288,0.0
2024-09-28,S35,Old Toh Tuck Road,103.7556,1.3329,0.0
2024-09-28,S203,Pasir Panjang,103.7702,1.29164,0.0
2024-09-28,S94,Pasir Ris Street 51,103.9528,1.3662,0.0
2024-09-28,S78,Poole Road,103.89067,1.30703,0.0
2024-09-28,S81,Punggol Central,103.9092,1.4029,0.0
2024-09-28,S111,Scotts Road,103.8365,1.31055,0.0
2024-09-28,S900,Seletar Aerospace View,103.86922,1.41284,0.0
2024-09-28,S60,Sentosa,103.8279,1.25,0.0
2024-09-28,S84,Simei Avenue,103.9444,1.3437,0.0
2024-09-28,S79,Somerset Road,103.8372,1.3004,0.0
2024-09-28,S214,Tanjong Rhu,103.88289,1.29911,0.0
2024-09-28,S88,Toa Payoh North,103.8482,1.3427,0.0
2024-09-28,S123,Towner Road,103.8577,1.3214,0.0
2024-09-28,S89,Tuas Road,103.66162,1.31985,0.0
2024-09-28,S115,Tuas South Avenue 3,103.61843,1.29377,0.0
2024-09-28,S24,Upper Changi Road North,103.9826,1.3678,0.0
2024-09-28,S69,Upper Peirce Reservoir Park,103.805,1.37,0.0
2024-09-28,S08,Upper Thomson Road,103.8271,1.3701,0.0
2024-09-28,S116,West Coast Highway,103.754,1.281,0.0
2024-09-28,S230,West Coast Road,103.76444,1.30167,0.0
2024-09-28,S104,Woodlands Avenue 9,103.78538,1.44387,0.0
2024-09-28,S210,Woodlands Centre,103.76904,1.44003,0.0
2024-09-28,S227,Woodlands Drive 62,103.80389,1.43944,0.0
2024-09-28,S219,Yio Chu Kang Road,103.87643,1.37999,0.0
2024-09-28,S209,Yishun Ring Road,103.84472,1.42111,0.0
2024-09-29,S224,Airport Boulevard,103.98409,1.34392,0.0
2024-09-29,S77,Alexandra Road,103.8125,1.2937,0.0
2024-09-29,S216,Ang Mo Kio Avenue 10,103.85335,1.36019,1.02
2024-09-29,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,0.0
2024-09-29,S117,Banyan Road,103.679,1.256,0.0
2024-09-29,S207,Bedok Road,103.95836,1.32485,0.0
2024-09-29,S217,Bishan Street 13,103.85526,1.35041,0.788
2024-09-29,S218,Bukit Batok Street 34,103.75065,1.36491,0.0
2024-09-29,S64,Bukit Panjang Road,103.7603,1.3824,0.0
2024-09-29,S90,Bukit Timah Road,103.8191,1.3191,0.0
2024-09-29,S208,Changi East Close,104.00317,1.3136,0.0
2024-09-29,S114,Choa Chu Kang Avenue 4,103.73,1.38,0.0
2024-09-29,S201,Clementi Park,103.76714,1.32311,1.4
2024-09-29,S50,Clementi Road,103.7768,1.3337,0.8
2024-09-29,S220,Compassvale Lane,103.89797,1.38666,0.0
2024-09-29,S213,Coronation Walk,103.8097,1.32427,0.0
2024-09-29,S107,East Coast Parkway,103.9625,1.3135,0.0
2024-09-29,S215,Geylang East Central,103.88899,1.32785,0.406
2024-09-29,S222,Henderson Road,103.82364,1.28987,0.0
2024-09-29,S221,Hougang Avenue 1,103.89088,1.35691,3.366
2024-09-29,S33,Jurong Pier Road,103.71,1.3081,0.4
2024-09-29,S229,Jurong West Street 42,103.72195,1.35167,0.0
2024-09-29,S228,Jurong West Street 73,103.70073,1.34703,0.198
2024-09-29,S71,Kent Ridge Road,103.7815,1.2923,0.0
2024-09-29,S43,Kim Chuan Road,103.8878,1.3399,1.4
2024-09-29,S211,Kranji Road,103.75711,1.42918,0.0
2024-09-29,S66,Kranji Way,103.7363,1.4387,0.0
2024-09-29,S112,Lim Chu Kang Road,103.70131,1.43854,0.0
2024-09-29,S07,Lornie Road,103.8334,1.3415,0.0
2024-09-29,S226,Malan Road,103.80389,1.27472,0.0
2024-09-29,S40,Mandai Lake Road,103.78962,1.4044,0.0
2024-09-29,S223,Margaret Drive,103.80264,1.29984,0.0
2024-09-29,S108,Marina Gardens Drive,103.8703,1.2799,0.0
2024-09-29,S113,Marine Parade Road,103.9104,1.30648,0.0
2024-09-29,S44,Nanyang Avenue,103.68166,1.34583,0.2
2024-09-29,S119,Nicoll Highway,103.8666,1.30105,0.0
2024-09-29,S121,Old Choa Chu Kang Road,103.72244,1.37288,0.0
2024-09-29,S35,Old Toh Tuck Road,103.7556,1.3329,0.6
2024-09-29,S203,Pasir Panjang,103.7702,1.29164,0.0
2024-09-29,S94,Pasir Ris Street 51,103.9528,1.3662,4.0
2024-09-29,S78,Poole Road,103.89067,1.30703,0.0
2024-09-29,S81,Punggol Central,103.9092,1.4029,0.0
2024-09-29,S111,Scotts Road,103.8365,1.31055,0.0
2024-09-29,S900,Seletar Aerospace View,103.86922,1.41284,0.0
2024-09-29,S60,Sentosa,103.8279,1.25,0.0
2024-09-29,S84,Simei Avenue,103.9444,1.3437,0.0
2024-09-29,S79,Somerset Road,103.8372,1.3004,0.0
2024-09-29,S214,Tanjong Rhu,103.88289,1.29911,0.0
2024-09-29,S88,Toa Payoh North,103.8482,1.3427,0.6
2024-09-29,S89,Tuas Road,103.66162,1.31985,0.0
2024-09-29,S115,Tuas South Avenue 3,103.61843,1.29377,0.0
2024-09-29,S24,Upper Changi Road North,103.9826,1.3678,0.0
2024-09-29,S69,Upper Peirce Reservoir Park,103.805,1.37,0.0
2024-09-29,S08,Upper Thomson Road,103.8271,1.3701,0.0
2024-09-29,S116,West Coast Highway,103.754,1.281,0.0
2024-09-29,S230,West Coast Road,103.76444,1.30167,0.0
2024-09-29,S104,Woodlands Avenue 9,103.78538,1.44387,0.0
2024-09-29,S210,Woodlands Centre,103.76904,1.44003,0.0
2024-09-29,S227,Woodlands Drive 62,103.80389,1.43944,0.0
2024-09-29,S219,Yio Chu Kang Road,103.87643,1.37999,0.0
2024-09-29,S209,Yishun Ring Road,103.84472,1.42111,0.0
2024-09-30,S224,Airport Boulevard,103.98409,1.34392,0.0
2024-09-30,S77,Alexandra Road,103.8125,1.2937,0.2
2024-09-30,S216,Ang Mo Kio Avenue 10,103.85335,1.36019,0.408
2024-09-30,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,1.0
2024-09-30,S117,Banyan Road,103.679,1.256,0.0
2024-09-30,S207,Bedok Road,103.95836,1.32485,0.0
2024-09-30,S217,Bishan Street 13,103.85526,1.35041,0.788
2024-09-30,S218,Bukit Batok Street 34,103.75065,1.36491,0.408
2024-09-30,S64,Bukit Panjang Road,103.7603,1.3824,0.6
2024-09-30,S90,Bukit Timah Road,103.8191,1.3191,3.6
2024-09-30,S208,Changi East Close,104.00317,1.3136,0.0
2024-09-30,S114,Choa Chu Kang Avenue 4,103.73,1.38,0.4
2024-09-30,S201,Clementi Park,103.76714,1.32311,0.8
2024-09-30,S50,Clementi Road,103.7768,1.3337,1.0
2024-09-30,S220,Compassvale Lane,103.89797,1.38666,2.639
2024-09-30,S213,Coronation Walk,103.8097,1.32427,1.8
2024-09-30,S107,East Coast Parkway,103.9625,1.3135,0.0
2024-09-30,S215,Geylang East Central,103.88899,1.32785,3.451
2024-09-30,S222,Henderson Road,103.82364,1.28987,0.201
2024-09-30,S221,Hougang Avenue 1,103.89088,1.35691,0.0
2024-09-30,S33,Jurong Pier Road,103.71,1.3081,0.6
2024-09-30,S229,Jurong West Street 42,103.72195,1.35167,0.609
2024-09-30,S228,Jurong West Street 73,103.70073,1.34703,0.396
2024-09-30,S71,Kent Ridge Road,103.7815,1.2923,0.2
2024-09-30,S43,Kim Chuan Road,103.8878,1.3399,0.2
2024-09-30,S211,Kranji Road,103.75711,1.42918,0.609
2024-09-30,S66,Kranji Way,103.7363,1.4387,0.4
2024-09-30,S112,Lim Chu Kang Road,103.70131,1.43854,0.8
2024-09-30,S07,Lornie Road,103.8334,1.3415,2.2
2024-09-30,S226,Malan Road,103.80389,1.27472,0.0
2024-09-30,S40,Mandai Lake Road,103.78962,1.4044,0.6
2024-09-30,S223,Margaret Drive,103.80264,1.29984,0.406
2024-09-30,S108,Marina Gardens Drive,103.8703,1.2799,0.0
2024-09-30,S113,Marine Parade Road,103.9104,1.30648,1.2
2024-09-30,S44,Nanyang Avenue,103.68166,1.34583,0.4
2024-09-30,S119,Nicoll Highway,103.8666,1.30105,0.6
2024-09-30,S121,Old Choa Chu Kang Road,103.72244,1.37288,0.2
2024-09-30,S35,Old Toh Tuck Road,103.7556,1.3329,2.2
2024-09-30,S203,Pasir Panjang,103.7702,1.29164,0.201
2024-09-30,S94,Pasir Ris Street 51,103.9528,1.3662,0.0
2024-09-30,S78,Poole Road,103.89067,1.30703,0.8
2024-09-30,S81,Punggol Central,103.9092,1.4029,4.0
2024-09-30,S111,Scotts Road,103.8365,1.31055,2.6
2024-09-30,S900,Seletar Aerospace View,103.86922,1.41284,2.4
2024-09-30,S60,Sentosa,103.8279,1.25,0.0
2024-09-30,S84,Simei Avenue,103.9444,1.3437,0.6
2024-09-30,S79,Somerset Road,103.8372,1.3004,0.6
2024-09-30,S214,Tanjong Rhu,103.88289,1.29911,0.788
2024-09-30,S88,Toa Payoh North,103.8482,1.3427,3.4
2024-09-30,S89,Tuas Road,103.66162,1.31985,1.6
2024-09-30,S115,Tuas South Avenue 3,103.61843,1.29377,3.6
2024-09-30,S24,Upper Changi Road North,103.9826,1.3678,0.0
2024-09-30,S69,Upper Peirce Reservoir Park,103.805,1.37,0.8
2024-09-30,S08,Upper Thomson Road,103.8271,1.3701,2.4
2024-09-30,S116,West Coast Highway,103.754,1.281,0.0
2024-09-30,S230,West Coast Road,103.76444,1.30167,0.0
2024-09-30,S104,Woodlands Avenue 9,103.78538,1.44387,2.4
2024-09-30,S210,Woodlands Centre,103.76904,1.44003,1.005
2024-09-30,S227,Woodlands Drive 62,103.80389,1.43944,2.828
2024-09-30,S219,Yio Chu Kang Road,103.87643,1.37999,0.201
2024-09-30,S209,Yishun Ring Road,103.84472,1.42111,4.04
2024-10-01,S224,Airport Boulevard,103.98409,1.34392,0.402
2024-10-01,S77,Alexandra Road,103.8125,1.2937,0.0
2024-10-01,S216,Ang Mo Kio Avenue 10,103.85335,1.36019,0.204
2024-10-01,S109,Ang Mo Kio Avenue 5,103.8492,1.3764,0.2
2024-10-01,S117,Banyan Road,103.679,1.256,0.0
2024-10-01,S207,Bedok Road,103.95836,1.32485,0.201
2024-10-01,S217,Bishan Street 13,103.85526,1.35041,0.197
2024-10-01,S218,Bukit Batok Street 34,103.75065,1.36491,1.224
2024-10-01,S64,Bukit Panjang Road,103.7603,1.3824,0.4
2024-10-01,S90,Bukit Timah Road,103.8191,1.3191,0.2
2024-10-01,S208,Changi East Close,104.00317,1.3136,0.204
2024-10-01,S114,Choa Chu Kang Avenue 4,103.73,1.38,0.2
2024-10-01,S201,Clementi Park,103.76714,1.32311,0.0
2024-10-01,S50,Clementi Road,103.7768,1.3337,0.2
2024-10-01,S220,Compassvale Lane,103.89797,1.38666,0.203
2024-10-01,S213,Coronation Walk,103.8097,1.32427,0.2
2024-10-01,S107,East Coast Parkway,103.9625,1.3135,0.0
2024-10-01,S215,Geylang East Central,103.88899,1.32785,0.203
2024-10-01,S222,Henderson Road,103.82364,1.28987,0.0
2024-10-01,S221,Hougang Avenue 1,103.89088,1.35691,0.198
